brand,jenis_mobil,tahun_kendaraan,warna,transmisi,kilometer,mesin_enginecc,bahan_bakar,dirakit,penumpang,pintu,harga
Nissan,SUV,2018,Hitam,Automatic,62500,2488,Pertamax,Complete Knock Down (CKD),7,5,235000000
Toyota,MPV,2018,Putih,Manual,27500,2393,Solar,Complete Knock Down (CKD),8,5,330000000
Toyota,Sedan,2012,Hitam,Automatic,107500,1497,Pertamax,Complete Built Up (CBU),5,4,115000000
Toyota,SUV,2018,Hitam,Automatic,42500,1496,Pertamax,Complete Knock Down (CKD),7,5,219000000
Toyota,Wagon,2022,Putih,Automatic,7000,1496,Pertamax,Complete Knock Down (CKD),7,5,249000000
Toyota,MPV,2018,Hitam,Automatic,57500,1998,Pertamax,Complete Knock Down (CKD),7,5,251000000
Toyota,MPV,2023,Hitam,Automatic,7500,1197,Pertamax,Complete Knock Down (CKD),7,5,153000000
Mitsubishi,SUV,2019,Hitam,Manual,77500,2477,Solar,Complete Built Up (CBU),7,5,345000000
Honda,Hatchback,2021,Putih,Automatic,32500,1199,Pertamax,Complete Knock Down (CKD),5,5,182000000
Honda,Hatchback,2021,Abu-abu,Automatic,22500,1498,Pertamax,Complete Knock Down (CKD),5,5,229000009
Toyota,Wagon,2021,Abu-abu,Automatic,32500,996,Pertamax,Complete Knock Down (CKD),5,5,228000000
Mitsubishi,Wagon,2018,Silver,Automatic,72500,1499,Pertamax,Complete Knock Down (CKD),7,5,194000000
Daihatsu,MPV,2018,Silver,Automatic,82500,1329,Pertamax,Complete Knock Down (CKD),7,5,143000000
Toyota,SUV,2012,Hitam,Automatic,60000,4461,Solar,Complete Built Up (CBU),8,5,1285000000
Mercedes-Benz,Coupe,2023,Hitam,Automatic,2500,1991,Pertamax,Complete Built Up (CBU),4,2,1875000000
Toyota,MPV,2018,Hitam,Automatic,137500,1998,Pertamax,Complete Knock Down (CKD),8,5,245000000
Hyundai,MPV,2014,Silver,Automatic,77500,2359,Pertamax,Complete Knock Down (CKD),8,5,215000000
Toyota,SUV,2022,Putih,Automatic,27500,2393,Solar,Complete Knock Down (CKD),7,5,525000000
Toyota,MPV,2013,Hitam,Manual,72500,1496,Pertamax,Complete Knock Down (CKD),7,5,152000000
Mitsubishi,SUV,2016,Hitam,Automatic,67500,2442,Solar,Complete Built Up (CBU),7,5,349000000
Nissan,Wagon,2019,Hitam,Automatic,62500,1499,Pertamax,Complete Knock Down (CKD),7,5,189000000
Toyota,SUV,2013,Putih,Automatic,122500,2694,Pertamax,Complete Knock Down (CKD),7,5,230000000
Honda,SUV,2020,Abu-abu,Automatic,47500,1497,Pertamax,Complete Knock Down (CKD),5,5,275000000
Toyota,Wagon,2019,Hitam,Automatic,52500,1986,Pertamax,Complete Built Up (CBU),7,5,365000000
Mazda,Hatchback,2019,Merah,Automatic,32500,1998,Pertamax,Complete Built Up (CBU),5,5,387000000
Daihatsu,Hatchback,2017,Orange,Manual,17500,1197,Pertamax,Complete Knock Down (CKD),5,5,115000000
Nissan,Wagon,2019,Hitam,Automatic,77500,1499,Pertamax,Complete Knock Down (CKD),7,5,187000000
Mercedes-Benz,Sedan,2019,Hitam,Automatic,27500,1991,Pertamax,Complete Knock Down (CKD),5,4,599000000
Toyota,Wagon,2022,Hitam,Automatic,10000,2494,Pertamax,Complete Built Up (CBU),7,5,1125000000
Mercedes-Benz,Sedan,2022,Putih,Automatic,11000,1332,Pertamax,Complete Built Up (CBU),5,4,725000000
Toyota,Wagon,2021,Putih,Automatic,18000,1986,Pertamax,Complete Built Up (CBU),7,5,420000000
Toyota,Wagon,2018,Hitam,Automatic,40000,2494,Pertamax,Complete Built Up (CBU),7,5,825000000
Toyota,Wagon,2023,Hitam,Automatic,14000,1987,Pertamax,Complete Knock Down (CKD),8,5,480000000
BMW,Sedan,2022,Putih,Automatic,2500,1998,Pertamax,Complete Knock Down (CKD),5,4,775000000
BMW,Sedan,2022,Putih,Automatic,8000,1998,Pertamax,Complete Knock Down (CKD),5,4,775000000
Mercedes-Benz,Sedan,2019,Putih,Automatic,14000,1991,Pertamax,Complete Knock Down (CKD),5,4,725000000
Toyota,Hatchback,2022,Putih,Automatic,7500,1496,Pertamax,Complete Knock Down (CKD),5,5,255000000
Daihatsu,SUV,2016,Hitam,Manual,37500,1495,Pertamax,Complete Knock Down (CKD),7,5,155000000
Suzuki,MPV,2019,Merah,Automatic,27500,1462,Pertamax,Complete Knock Down (CKD),7,5,169500000
Mitsubishi,Wagon,2019,Putih,Automatic,27500,1499,Pertamax,Complete Knock Down (CKD),7,5,230000000
Toyota,MPV,2018,Silver,Manual,52500,1329,Pertamax,Complete Knock Down (CKD),7,5,165000000
Toyota,Wagon,2020,Hitam,Automatic,22500,1798,Pertamax,Complete Built Up (CBU),5,5,345000000
Honda,SUV,2019,Silver,Automatic,57500,1799,Pertamax,Complete Knock Down (CKD),5,5,285000000
Mitsubishi,Wagon,2019,Putih,Automatic,22500,1499,Pertamax,Complete Knock Down (CKD),7,5,230000000
Audi,SUV,2013,Putih,Automatic,112500,2995,Pertamax,Complete Built Up (CBU),7,5,298000000
Toyota,Wagon,2023,Putih,Automatic,7500,1987,Pertamax,Complete Knock Down (CKD),7,5,605000000
Suzuki,Hatchback,2022,Abu-abu,Manual,12500,998,Pertamax,Complete Built Up (CBU),4,5,117500000
Toyota,SUV,2018,Hitam,Automatic,57500,4461,Solar,Complete Built Up (CBU),8,5,1850000000
Honda,SUV,2018,Hitam,Automatic,92500,1498,Pertamax,Complete Knock Down (CKD),7,5,315000000
Toyota,MPV,2012,Putih,Automatic,37500,2362,Pertamax,Complete Built Up (CBU),7,5,375000000
Toyota,Wagon,2019,Putih,Automatic,52500,1986,Pertamax,Complete Built Up (CBU),7,5,390000000
Toyota,MPV,2022,Putih,Automatic,32500,2393,Solar,Complete Knock Down (CKD),8,5,445000000
Volkswagen,SUV,2018,Putih,Automatic,52500,1395,Pertamax,Complete Built Up (CBU),5,5,310000000
Mitsubishi,SUV,2022,Hitam,Automatic,17500,2442,Solar,Complete Knock Down (CKD),7,5,535000000
Mazda,SUV,2019,Abu-abu,Automatic,27500,2488,Pertamax,Complete Built Up (CBU),5,5,425000000
Toyota,Hatchback,2019,Kuning,Manual,17500,1197,Pertamax,Complete Knock Down (CKD),5,5,132500000
Honda,Hatchback,2022,Putih,Manual,27500,1199,Pertamax,Complete Knock Down (CKD),5,5,170000000
Toyota,MPV,2016,Coklat,Automatic,92500,1497,Pertamax,Complete Knock Down (CKD),7,5,180000000
Honda,SUV,2015,Putih,Automatic,37500,1799,Pertamax,Complete Knock Down (CKD),5,5,235000000
Daihatsu,MPV,2022,Silver,Manual,22500,1329,Pertamax,Complete Knock Down (CKD),7,5,184000000
Suzuki,Hatchback,2022,Abu-abu,Manual,7500,998,Pertamax,Complete Built Up (CBU),4,5,116000000
Honda,SUV,2010,Coklat,Automatic,175000,2354,Pertamax,Complete Knock Down (CKD),5,5,125000000
Honda,SUV,2021,Hitam,Automatic,29000,1498,Pertamax,Complete Knock Down (CKD),7,5,497000000
Toyota,Wagon,2018,Hitam,Automatic,47500,2494,Pertamax,Complete Built Up (CBU),7,5,848000000
Toyota,Hatchback,2016,Merah,Manual,82500,998,Pertamax,Complete Knock Down (CKD),5,5,95000000
Toyota,Wagon,2019,Putih,Automatic,32500,2494,Pertamax,Complete Built Up (CBU),7,5,835000000
Suzuki,Hatchback,2017,Abu-abu,Automatic,52500,998,Pertamax,Complete Knock Down (CKD),5,5,95000000
Daihatsu,Hatchback,2023,Hitam,Manual,17500,998,Pertamax,Complete Knock Down (CKD),5,5,97000000
Chevrolet,SUV,2018,Putih,Automatic,32500,1364,Pertamax,Complete Built Up (CBU),5,5,190000000
Toyota,Sedan,2019,Silver,Automatic,27500,1798,Pertamax,Complete Built Up (CBU),5,4,350000000
Daihatsu,MPV,2023,Putih,Automatic,12500,1496,Pertamax,Complete Knock Down (CKD),7,5,215000000
Lexus,SUV,2016,Hitam,Automatic,37500,1998,Pertamax,Complete Built Up (CBU),5,5,675000000
Honda,Sedan,2019,Hitam,Automatic,32500,1498,Pertamax,Complete Built Up (CBU),5,4,465000000
Honda,SUV,2023,Hitam,Automatic,12500,1498,Pertamax,Complete Knock Down (CKD),7,5,265000000
Toyota,Wagon,2018,Hitam,Automatic,52500,2493,Pertamax,Complete Built Up (CBU),7,5,845000000
Chevrolet,SUV,2017,Putih,Automatic,87500,1796,Pertamax,Complete Built Up (CBU),7,5,165000000
Honda,Hatchback,2010,Kuning,Automatic,132500,1496,Pertamax,Complete Knock Down (CKD),5,5,143000000
Daihatsu,MPV,2022,Abu-abu,Automatic,7500,1197,Pertamax,Complete Knock Down (CKD),7,5,158000000
Honda,Hatchback,2016,Lainnya,Automatic,67500,1497,Pertamax,Complete Knock Down (CKD),5,5,188000000
Toyota,SUV,2020,Putih,Automatic,27500,1496,Pertamax,Complete Knock Down (CKD),7,5,219000000
Toyota,Sedan,2013,Hitam,Automatic,72500,1497,Pertamax,Complete Knock Down (CKD),5,4,145000000
Lexus,Sedan,2019,Putih,Automatic,17500,2487,Pertamax,Complete Built Up (CBU),5,4,785000000
Toyota,SUV,2020,Putih,Automatic,22500,1496,Pertamax,Complete Knock Down (CKD),7,5,219000000
Toyota,SUV,2006,Silver,Automatic,182500,2694,Pertamax,Complete Knock Down (CKD),7,5,145000000
Daihatsu,Hatchback,2013,Putih,Manual,67500,998,Pertamax,Complete Knock Down (CKD),5,5,79000000
Hyundai,Wagon,2021,Hitam,Automatic,7500,2199,Solar,Complete Built Up (CBU),7,5,735000000
Toyota,SUV,2019,Hitam,Automatic,39000,2393,Solar,Complete Knock Down (CKD),7,5,429000000
Honda,Wagon,2023,Putih,Automatic,12500,1498,Pertamax,Complete Knock Down (CKD),5,5,269000000
Honda,SUV,2020,Putih,Automatic,42500,1497,Pertamax,Complete Knock Down (CKD),5,5,270000000
Honda,SUV,2018,Abu-abu,Automatic,42500,1497,Pertamax,Complete Knock Down (CKD),5,5,250000000
Toyota,Wagon,2018,Putih,Automatic,27500,1986,Pertamax,Complete Built Up (CBU),7,5,355000000
Toyota,Wagon,2016,Hitam,Automatic,57500,2493,Pertamax,Complete Built Up (CBU),7,5,725000000
Honda,SUV,2019,Hitam,Automatic,69000,1497,Pertamax,Complete Knock Down (CKD),5,5,255000000
Isuzu,SUV,2017,Hitam,Manual,53000,2499,Solar,Complete Knock Down (CKD),7,5,277000000
Honda,Hatchback,2016,Hitam,Manual,72500,1497,Pertamax,Complete Knock Down (CKD),5,5,175000000
Toyota,SUV,2021,Hitam,Automatic,7500,1987,Pertamax,Complete Built Up (CBU),5,5,1175000000
Mercedes-Benz,Sedan,2017,Hitam,Automatic,7500,1991,Pertamax,Complete Built Up (CBU),5,4,675000000
Mazda,SUV,2019,Hitam,Automatic,62500,2488,Pertamax,Complete Built Up (CBU),5,5,362000000
Toyota,MPV,2019,Putih,Automatic,32500,1329,Pertamax,Complete Knock Down (CKD),7,5,185000000
Honda,Hatchback,2021,Abu-abu,Automatic,17500,1498,Pertamax,Complete Knock Down (CKD),5,5,265000000
Daihatsu,Hatchback,2016,Hitam,Manual,42000,998,Pertamax,Complete Knock Down (CKD),5,5,98000000
Honda,SUV,2017,Silver,Automatic,63000,1497,Pertamax,Complete Knock Down (CKD),7,5,165000000
Honda,SUV,2018,Abu-abu,Automatic,60000,1497,Pertamax,Complete Knock Down (CKD),5,5,219000000
Honda,MPV,2013,Silver,Automatic,88000,1497,Pertamax,Complete Knock Down (CKD),7,5,160000000
Mercedes-Benz,Coupe,2019,Merah,Automatic,12500,1332,Pertamax,Complete Built Up (CBU),5,4,680000000
Hyundai,Wagon,2020,Putih,Automatic,22500,1999,Pertamax,Complete Built Up (CBU),5,5,230000000
BMW,Sedan,2021,Hitam,Automatic,12500,1998,Pertamax,Complete Knock Down (CKD),5,4,850000000
Mercedes-Benz,Sedan,2022,Hitam,Automatic,7500,1991,Pertamax,Complete Knock Down (CKD),5,4,925000000
Toyota,Wagon,2018,Hitam,Automatic,42500,2494,Pertamax,Complete Built Up (CBU),7,5,825000000
Daihatsu,Pick-up,2021,Putih,Manual,37500,1495,Pertamax,Complete Knock Down (CKD),3,2,144000000
Daihatsu,Hatchback,2017,Hitam,Automatic,47500,998,Pertamax,Complete Knock Down (CKD),5,5,119000000
Honda,MPV,2019,Putih,Automatic,34000,1496,Pertamax,Complete Knock Down (CKD),7,5,175000000
Honda,Hatchback,2018,Putih,Automatic,77000,1199,Pertamax,Complete Knock Down (CKD),5,5,143000000
Daihatsu,Hatchback,2021,Merah,Automatic,17500,1329,Pertamax,Complete Built Up (CBU),5,5,175000000
Toyota,MPV,2017,Putih,Automatic,117500,1998,Pertamax,Complete Knock Down (CKD),8,5,270000000
Toyota,MPV,2019,Hitam,Automatic,57500,1998,Pertamax,Complete Knock Down (CKD),8,5,255000000
Toyota,MPV,2015,Hitam,Manual,62500,1998,Pertamax,Complete Knock Down (CKD),7,5,265000000
Toyota,SUV,2022,Putih,Automatic,27500,2755,Solar,Complete Built Up (CBU),7,5,509000000
Toyota,Hatchback,2008,Hijau,Automatic,47500,1495,Pertamax,Complete Built Up (CBU),4,5,250000099
Toyota,Wagon,2022,Putih,Automatic,17500,2494,Pertamax,Complete Built Up (CBU),7,5,1045000000
Toyota,Wagon,2020,Hitam,Automatic,37500,2494,Pertamax,Complete Built Up (CBU),7,5,940000000
Toyota,Wagon,2022,Hitam,Automatic,7500,2494,Pertamax,Complete Built Up (CBU),7,5,1120000000
Honda,SUV,2017,Abu-abu,Automatic,109000,1497,Pertamax,Complete Knock Down (CKD),5,5,193000000
Toyota,Wagon,2016,Hitam,Automatic,52500,2493,Pertamax,Complete Built Up (CBU),7,5,677000000
Toyota,Wagon,2017,Hitam,Automatic,47500,2494,Pertamax,Complete Built Up (CBU),7,5,665000000
BMW,SUV,2018,Putih,Automatic,32500,1499,Pertamax,Complete Knock Down (CKD),5,5,428000000
Hyundai,Hatchback,2017,Orange,Automatic,62000,1248,Pertamax,Complete Built Up (CBU),5,5,115000000
BMW,SUV,2018,Hitam,Automatic,17500,1499,Pertamax,Complete Knock Down (CKD),5,5,399000000
Hyundai,SUV,2021,Putih,Automatic,17500,2497,Pertamax,Complete Built Up (CBU),7,5,460000000
BMW,Wagon,2018,Kuning,Automatic,17500,1499,Pertamax,Complete Built Up (CBU),5,5,625000000
Suzuki,Hatchback,2019,Putih,Automatic,47500,1491,Pertamax,Complete Built Up (CBU),5,5,209000000
Lexus,SUV,2016,Putih,Automatic,67500,1998,Pertamax,Complete Built Up (CBU),5,5,550000000
Honda,Sedan,2012,Hitam,Automatic,52500,2354,Pertamax,Complete Built Up (CBU),5,4,155000000
BMW,Sedan,2016,Silver,Automatic,87500,1998,Pertamax,Complete Knock Down (CKD),5,4,405000000
Nissan,MPV,2013,Hitam,Automatic,117500,3498,Pertamax,Complete Built Up (CBU),7,5,300000000
Toyota,Pick-up,2018,Putih,Manual,22500,2494,Solar,Complete Built Up (CBU),2,2,179000000
Toyota,MPV,2007,Biru,Manual,147500,1298,Pertamax,Complete Knock Down (CKD),7,5,86000000
Ferrari,Coupe,2014,Kuning,Automatic,6000,4499,Pertamax,Complete Built Up (CBU),2,2,6500000000
Honda,SUV,2017,Hitam,Automatic,27500,1498,Pertamax,Complete Knock Down (CKD),7,5,375000000
Toyota,MPV,2018,Abu-abu,Automatic,72500,1998,Pertamax,Complete Knock Down (CKD),8,5,241500000
BMW,Sedan,2015,Coklat,Automatic,62500,1998,Pertamax,Complete Knock Down (CKD),5,4,289000000
BMW,Sedan,2018,Hitam,Automatic,22500,2998,Pertamax,Complete Built Up (CBU),5,4,815000000
Toyota,Sedan,2021,Hitam,Automatic,12500,1496,Pertamax,Complete Knock Down (CKD),5,4,198000000
Daihatsu,SUV,2018,Merah,Automatic,82500,1496,Pertamax,Complete Knock Down (CKD),7,5,162000000
BMW,SUV,2018,Hitam,Automatic,42500,1499,Pertamax,Complete Knock Down (CKD),5,5,375000000
Toyota,MPV,2021,Hitam,Automatic,62500,2393,Solar,Complete Knock Down (CKD),8,5,340000000
Suzuki,Wagon,2020,Orange,Automatic,42500,1462,Pertamax,Complete Knock Down (CKD),7,5,180000000
Honda,SUV,2015,Abu-abu,Automatic,102500,1497,Pertamax,Complete Knock Down (CKD),5,5,168000000
Toyota,Wagon,2014,Hitam,Automatic,52500,2362,Pertamax,Complete Built Up (CBU),7,5,373500000
Daihatsu,MPV,2022,Silver,Automatic,52500,1496,Pertamax,Complete Knock Down (CKD),7,5,180000000
Daihatsu,MPV,2022,Putih,Manual,47500,1197,Pertamax,Complete Knock Down (CKD),7,5,109000000
Toyota,Hatchback,2018,Kuning,Manual,47500,1197,Pertamax,Complete Knock Down (CKD),5,5,93000000
Suzuki,Wagon,2022,Hitam,Automatic,17500,1462,Pertamax,Complete Knock Down (CKD),7,5,170000000
Hyundai,Wagon,2023,Putih,Automatic,7500,1497,Pertamax,Complete Knock Down (CKD),5,5,320000000
Honda,Hatchback,2018,Putih,Automatic,47500,1199,Pertamax,Complete Knock Down (CKD),5,5,132000000
Honda,Sedan,2015,Silver,Automatic,117500,2356,Pertamax,Complete Built Up (CBU),5,4,260000000
Honda,Hatchback,2012,Hitam,Automatic,72000,1339,Pertamax,Complete Built Up (CBU),5,5,114500000
Mercedes-Benz,Sedan,2015,Putih,Automatic,32500,1991,Pertamax,Complete Built Up (CBU),5,4,395000000
Honda,SUV,2018,Hitam,Automatic,47500,1498,Pertamax,Complete Knock Down (CKD),7,5,348000000
Toyota,Wagon,2017,Hitam,Automatic,62500,2494,Pertamax,Complete Built Up (CBU),7,5,685000000
Isuzu,SUV,2014,Putih,Manual,2500,2499,Solar,Complete Knock Down (CKD),7,5,230000000
Toyota,Wagon,2017,Coklat,Automatic,77500,1998,Pertamax,Complete Knock Down (CKD),7,5,311000000
Toyota,MPV,2016,Putih,Manual,107500,1998,Pertamax,Complete Knock Down (CKD),8,5,242000000
Toyota,Wagon,2016,Hitam,Automatic,67500,2494,Pertamax,Complete Built Up (CBU),7,5,650000000
Toyota,Wagon,2022,Hitam,Automatic,22500,1496,Pertamax,Complete Knock Down (CKD),7,5,209000000
Honda,SUV,2021,Putih,Automatic,72500,1497,Pertamax,Complete Knock Down (CKD),7,5,198000000
Mitsubishi,SUV,2011,Hitam,Automatic,237500,2477,Solar,Complete Built Up (CBU),7,5,180000000
Wuling,Wagon,2022,Abu-abu,Manual,42500,1485,Pertamax,Complete Knock Down (CKD),8,5,99000000
Hyundai,Wagon,2022,Putih,Automatic,32500,1497,Pertamax,Complete Knock Down (CKD),5,5,310000000
Mercedes-Benz,Sedan,2019,Hitam,Automatic,37500,1497,Pertamax,Complete Knock Down (CKD),5,4,550000000
Hyundai,Wagon,2022,Putih,Automatic,62500,1497,Pertamax,Complete Knock Down (CKD),7,5,218000000
Toyota,MPV,2018,Hitam,Automatic,87500,1496,Pertamax,Complete Knock Down (CKD),7,5,149000000
Honda,MPV,2019,Hitam,Automatic,72500,1496,Pertamax,Complete Knock Down (CKD),7,5,175000000
Daihatsu,Wagon,2021,Abu-abu,Automatic,21400,996,Pertamax,Complete Knock Down (CKD),5,5,192000000
Mitsubishi,SUV,2019,Putih,Automatic,22500,2442,Solar,Complete Knock Down (CKD),7,5,495000000
Toyota,MPV,2016,Silver,Automatic,57500,1497,Pertamax,Complete Knock Down (CKD),7,5,152000000
Daihatsu,SUV,2015,Silver,Manual,115930,1495,Pertamax,Complete Knock Down (CKD),7,5,133000000
Isuzu,SUV,2017,Coklat,Manual,82500,2499,Solar,Complete Knock Down (CKD),7,5,235000000
Suzuki,MPV,2022,Abu-abu,Automatic,17500,1462,Pertamax,Complete Knock Down (CKD),7,5,203000000
Toyota,MPV,2013,Hitam,Automatic,107500,2494,Solar,Complete Knock Down (CKD),8,5,200000000
Hyundai,Wagon,2023,Putih,Automatic,2000,1497,Pertamax,Complete Knock Down (CKD),7,5,245000000
Mercedes-Benz,SUV,2018,Abu-abu,Automatic,37500,1991,Pertamax,Complete Knock Down (CKD),5,5,680000000
Suzuki,MPV,2019,Abu-abu,Automatic,67500,1462,Pertamax,Complete Knock Down (CKD),7,5,195000000
Suzuki,Wagon,2021,Hitam,Automatic,52500,1462,Pertamax,Complete Knock Down (CKD),7,5,217000000
Toyota,SUV,2023,Hitam,Automatic,7500,2755,Solar,Complete Knock Down (CKD),7,5,529000000
Toyota,Hatchback,2018,Merah,Automatic,32910,1496,Pertamax,Complete Knock Down (CKD),5,5,206000000
Toyota,SUV,2022,Silver,Manual,17000,1496,Pertamax,Complete Knock Down (CKD),7,5,250000000
Daihatsu,Wagon,2021,Merah,Manual,24710,996,Pertamax,Complete Knock Down (CKD),5,5,176000000
Nissan,SUV,2018,Putih,Automatic,47500,2488,Pertamax,Complete Knock Down (CKD),7,5,235000000
Daihatsu,Van,2022,Hitam,Manual,1474,1298,Pertamax,Complete Knock Down (CKD),9,5,139000000
Toyota,Hatchback,2016,Putih,Automatic,97500,998,Pertamax,Complete Knock Down (CKD),5,5,99000000
Honda,Sedan,2018,Hitam,Automatic,34000,1498,Pertamax,Complete Built Up (CBU),5,4,345000000
Mitsubishi,Wagon,2018,Abu-abu,Automatic,107500,1499,Pertamax,Complete Knock Down (CKD),7,5,185000000
Mazda,MPV,2013,Putih,Automatic,80000,1997,Pertamax,Complete Built Up (CBU),8,5,165000000
Toyota,MPV,2013,Putih,Automatic,157500,1998,Pertamax,Complete Knock Down (CKD),8,5,170000000
Toyota,Wagon,2017,Coklat,Automatic,82500,1998,Pertamax,Complete Knock Down (CKD),7,5,305000000
Honda,SUV,2015,Hitam,Automatic,147500,2354,Pertamax,Complete Knock Down (CKD),5,5,230000000
BMW,Sedan,2014,Abu-abu,Automatic,21000,1997,Pertamax,Complete Knock Down (CKD),5,4,345000000
Toyota,MPV,2019,Hitam,Automatic,87500,1998,Pertamax,Complete Knock Down (CKD),8,5,275000000
Suzuki,Wagon,2021,Putih,Automatic,52500,1462,Pertamax,Complete Knock Down (CKD),7,5,217000000
Nissan,MPV,2014,Silver,Automatic,61000,1498,Pertamax,Complete Knock Down (CKD),7,5,109000000
Honda,MPV,2016,Abu-abu,Automatic,102500,1496,Pertamax,Complete Knock Down (CKD),7,5,142000000
Honda,Sedan,2009,Abu-abu,Automatic,167500,1497,Pertamax,Complete Built Up (CBU),5,4,108000000
Toyota,Wagon,2021,Abu-abu,Automatic,42500,996,Pertamax,Complete Knock Down (CKD),5,5,201000000
Honda,Hatchback,2021,Hitam,Automatic,47500,1498,Pertamax,Complete Knock Down (CKD),5,5,252000000
Nissan,MPV,2014,Hitam,Automatic,102500,1498,Pertamax,Complete Knock Down (CKD),7,5,117000000
Suzuki,MPV,2014,Putih,Automatic,137500,1373,Pertamax,Complete Knock Down (CKD),7,5,115000000
Toyota,MPV,2014,Putih,Automatic,122500,1998,Pertamax,Complete Knock Down (CKD),8,5,169000000
Toyota,MPV,2015,Hitam,Manual,87500,1329,Pertamax,Complete Knock Down (CKD),7,5,135000000
BMW,SUV,2019,Putih,Automatic,52500,1499,Pertamax,Complete Knock Down (CKD),5,5,436000000
Honda,Sedan,2015,Abu-abu,Automatic,84000,1497,Pertamax,Complete Built Up (CBU),5,5,170000000
Toyota,Wagon,2017,Hitam,Automatic,87500,1998,Pertamax,Complete Knock Down (CKD),7,5,304000000
Honda,SUV,2009,Hitam,Manual,82500,1997,Pertamax,Complete Knock Down (CKD),5,5,105000000
Honda,Hatchback,2022,Hitam,Automatic,42500,1498,Pertamax,Complete Knock Down (CKD),5,5,255000000
Honda,MPV,2013,Abu-abu,Automatic,107500,1497,Pertamax,Complete Knock Down (CKD),7,5,150000000
Ford,Hatchback,2012,Ungu,Automatic,122500,1388,Pertamax,Complete Built Up (CBU),5,5,80000000
Honda,SUV,2016,Putih,Automatic,107500,1497,Pertamax,Complete Knock Down (CKD),5,5,181000000
Mazda,Hatchback,2015,Hitam,Automatic,82500,1496,Pertamax,Complete Built Up (CBU),5,5,156000000
Suzuki,MPV,2015,Silver,Manual,97500,1373,Pertamax,Complete Knock Down (CKD),7,5,125000000
Honda,SUV,2007,Abu-abu,Automatic,192500,1997,Pertamax,Complete Knock Down (CKD),5,5,87000000
Nissan,Wagon,2021,Abu-abu,Automatic,12500,1198,Pertamax,Complete Built Up (CBU),5,5,284000000
Volkswagen,SUV,2020,Hitam,Automatic,32500,1395,Pertamax,Semi Knock Down (SKD),7,5,375000000
Honda,SUV,2017,Abu-abu,Automatic,117700,1498,Pertamax,Complete Knock Down (CKD),7,5,302000000
Toyota,Wagon,2017,Hitam,Automatic,87500,1998,Pertamax,Complete Knock Down (CKD),7,5,311000000
Toyota,Wagon,2016,Hitam,Automatic,152500,2494,Pertamax,Complete Built Up (CBU),7,5,600000000
Mercedes-Benz,Van,2012,Putih,Automatic,60000,2996,Pertamax,Complete Built Up (CBU),5,4,340000000
Hyundai,SUV,2023,Hitam,Automatic,22500,2497,Pertamax,Complete Built Up (CBU),7,5,550000000
Toyota,Sedan,2017,Hitam,Automatic,102500,2494,Pertamax,Complete Built Up (CBU),5,4,265000000
Mitsubishi,SUV,2019,Hitam,Automatic,97500,2442,Solar,Complete Knock Down (CKD),7,5,400000000
Honda,Sedan,2013,Abu-abu,Automatic,27500,2354,Pertamax,Complete Built Up (CBU),5,4,210000000
Toyota,SUV,2017,Putih,Automatic,42322,2393,Solar,Complete Knock Down (CKD),7,5,381000000
Chevrolet,SUV,2019,Putih,Automatic,87500,2499,Solar,Complete Built Up (CBU),7,5,327000000
